"village_name","district_id"
"NTUSA","21"
"MAGOBO","21"
"SITIMA","21"
"MALAMU","21"
"BOTA","21"
"MBENDELA","21"
"M'CHENGA","21"
"MALUWA","21"
"CHIBWEYA","21"
"KALICHELO","21"
"MALISENI","21"
"KADEWELE","21"
"M'BOOLA","21"
"YUNUSU","21"
"NANKHOMBE","21"
"TAFIKA CBCC TRADING CENTRE","21"
"SOMBA","21"
"SHAKILA","21"
"FUNDI","21"
"KAMANJE","21"
"MASANJALA","21"
"MATENGO","21"
"SOMOLA","21"
"NKAKOSYA","21"
"SOLOMO","21"
"MAKINA","21"
"MAILOSI","21"
"JAMALI","21"
"MPOPO","21"
"SITUWADI","21"
"TEPEKA","21"
"PUNGULANI","21"
"LILANGWE TRADING CENTRE","21"
"ANDERSON","21"
"ALEYI","21"
"MPOTO","21"
"MAPANDA","21"
"MAWELA","21"
"MPINGA","21"
"ADSON","21"
"CHIKAPA TRADING CENTRE","21"
"MACHINJIRI","21"
"CHIMSEWU","21"
"CHIWUMBULU","21"
"CHIGOJO","21"
"CHIMTENGO","21"
"M'NSONGA","21"
"KATSIZI","21"
"DOKOTALA","21"
"JALASI","21"
"DAVIDE","21"
"KACHISWE","21"
"MIJOGA","21"
"LUWANDA TRADING CENTRE","21"
"LIKOMBA","21"
"LIKOSWE","21"
"LIDI","21"
"NKHALAMBA","21"
"NINKAWA","21"
"CHAKANIKA","21"
"YOSEFE","21"
"CHING'AMBA","21"
"KHWAKHWA","21"
"NDISALE","21"
"SAPULI","21"
"CHIKALE","21"
"NKHALAMBA TRADING CENTRE","21"
"MBAYANI","21"
"KWACHELA","21"
"MWACHANDE","21"
"SUYA","21"
"MDALA","21"
"KAMEZA I","21"
"KAMEZA II","21"
"MTAMBASALE","21"
"MBUKA","21"
"CHATHA","21"
"MUSSA MAGASSA TRADING CENTRE","21"
"CHILIMBA TRADING CENTRE","21"
"MBAYANI TRADING CENTRE","21"
"BWANA HAJIH","21"
"NAMONDE","21"
"MBWANDA","21"
"CHING'ANDA","21"
"NASILI","21"
"JULIUS","21"
"CHIMWAZA","21"
"AREA I TRADING CENTRE","21"
"MALUNGA","21"
"MULENGA","21"
"NKOMBEZI","21"
"DANIEL","21"
"GWALADI","21"
"SOLOBALA","21"
"MASAJIRI","21"
"CHING'OMBE","21"
"MWAZANGA","21"
"MAKWELANI","21"
"KALIYATI","21"
"KENI TRADING CENTRE","21"
"CHINGA'MBA MASEPU","21"
"MULOMBA","21"
"UNDI","21"
"MASELEMA","21"
"MACHIRA","21"
"MITEPA","21"
"KWENJE","21"
"MKHALAMBA TRADING CENTRE","21"
"MTENJE","21"
"NAMULA","21"
"SUKALI","21"
"M'NGAWAMADZI","21"
"MWANDAMA","21"
"KAJAWO","21"
"MICHONGWE","21"
"MAKARINGA","21"
"MKOKO","21"
"MAHOKA","21"
"KAZEMBE","21"
"NANGUMI","21"
"CHIGUMULA TRADING CENTRE","21"
"LAITI","21"
"PADOKO","21"
"MAZIYA","21"
"NKOZOMBA","21"
"CHAMBWIJA I","21"
"GOMBELA","21"
"MKAWANJIKA","21"
"KAMPAZAZA","21"
"LAMBATI","21"
"MASAKA","21"
"CHAWUWA","21"
"CHIMKONDE","21"
"NDIWOMBOLE","21"
"LICHANDA","21"
"SYMONI","21"
"CHIPANDE","21"
"CHIMBIYA","21"
"CHINSINGA","21"
"PHOYA","21"
"SAMBANI","21"
"MKONDO","21"
"MATEMBA","21"
"CHAMBWINJA II","21"
"MALOPA","21"
"MTUKULA","21"
"MPHWELE","21"
"NKUNULE","21"
"CHITSONGA","21"
"MPAMANDA","21"
"CHIWELE","21"
"CHIKAPA","21"
"NANTHOKA","21"
"CHILEMBWE","21"
"MAGOMBO","21"
"GOMONDA","21"
"M'NTUMAYIKA","21"
"MALITI","21"
"CHILOMONI","21"
"CHINGOMANJE","21"
"CHOPENGA","21"
"NAITANGA","21"
"USUBENI","21"
"NKWEMBE","21"
"KATELEKA","21"
"CHILOMONI TRADING CENTRE","21"
"BANDAWE","21"
"MALIHA","21"
"CHIPANDA","21"
"CHISWE","21"
"CHIPAGALA","21"
"MWAMADI","21"
"BUTAO","21"
"MBALAME","21"
"WISIKI","21"
"BANGWE TRADING CENTRE","21"
"MVULA TRADING CENTRE","21"
"CHILAMBE","21"
"WILLIAMU","21"
"NALUSO","21"
"MINYANGA","21"
"CLUB BANANA TRADING CENTRE","21"
"NYAKA","21"
"SUMBULETA","21"
"KAMPUNGA","21"
"CHAWETA","21"
"CHANDE","21"
"CHIPENDO","21"
"ANDREW","21"
"MPHEPO","21"
"KASOSOGOJA","21"
"KAMPANI","21"
"AMOTO","21"
"SADICK","21"
"MPHONYIWA","21"
"KADEYA","21"
"KACHERE TRADING CENTRE","21"
"MAKATA ","21"
"MASILIKALI","21"
"CHOLOKOTO","21"
"MTAMBA-NLOMBA","21"
"MAKATA TRADING CENTRE","21"
"NTOLERA","21"
"GAWAZA","21"
"MAJAMANDA","21"
"CHAPOLA","21"
"DOMWE","21"
"NAMWALISIYO","21"
"DOMWE TRADING CENTRE","21"
"CHILIPA","21"
"GOMANI","21"
"MBEMBERE","21"
"CHILIPA II","21"
"M'GAMBO","21"
"CHALIMBA","21"
"KAMWENDO","21"
"MAKOCHERA","21"
"LINJEMESI","21"
"CHAKWIYA","21"
"MANJOMO","21"
"CHIMTENGO I","21"
"CHIMTENGO II","21"
"KADEWERE","21"
"SAILI","21"
"SITAYA","21"
"NJERAGA","21"
"MALOPA","21"
"MILLI","21"
"SOMANJE","21"
"MSAMBUZI","21"
"MSUKWA","21"
"CHIZOLA","21"
"MALOYA","21"
"SAPANGA","21"
"MTAMBO-SIMAMA I","21"
"MTAMBO-SIMAMA II","21"
"MWASAMA","21"
"MUHURA TRADING CENTRE","21"
"MPOPO","21"
"NAHAWA","21"
"CHIKWEWE","21"
"MBILIMA","21"
"FRED I","21"
"FRED II","21"
"FRED III","21"
"NTACHA","21"
"ZAKHUTA TRADING CENTRE","21"
"MPAGAJA I","21"
"MBINDA","21"
"CHIMWANGA","21"
"MANYENJE I","21"
"JUMBE CHIKHUNGWA","21"
"JOHN NTONGA","21"
"MANYENJE II","21"
"MPAGAJA II","21"
"MLANGA","21"
"MWANDIKA","21"
"SOMBA II","21"
"MANDEBVU","21"
"PEMBA","21"
"SOMANJE","21"
"ZIBODA","21"
"MASUKU","21"
"JIYA","21"
"KABANGO","21"
"BENI","21"
"MALEKWA","21"
"NASIYAYA","21"
"CHINGOTA","21"
"CHIKUNJE","21"
"NAKANJE","21"
"NTONDA","21"
"MINGOLE","21"
"NKHALAMBA","21"
"NANKUMBA","21"
"BAKILI","21"
"MKWAPATIRA","21"
"TALEMBA","21"
"HERANI","21"
"MAKANJIRA","21"
"NAPHONERA","21"
"CHIKAONDA","21"
"M'MANGA","21"
"LOMOSI","21"
"LUWAYO","21"
"AKEDI","21"
"MWANGATA TRADING CENTRE","21"
"KANGASULA","21"
"MALUWA","21"
"GOMBE","21"
"JUMA","21"
"MATOWA","21"
"NAMONDE","21"
"MATANDA","21"
"MALONGA II","21"
"BINALI","21"
"MTUTA","21"
"MATALALA","21"
"NGUKU","21"
"NJOLOMOLE","21"
"CHULE","21"
"MKWEZALAMBA","21"
"INUSU KACHULU","21"
"JUMBE","21"
"MULESO","21"
"MAKALANI","21"
"MABALA I","21"
"MABALA II","21"
"CHIMOYO","21"
"CHIMALA","21"
"TAPANI","21"
"MUHEKU","21"
"MANG'OMA","21"
"AMOSI","21"
"CHITIMBE","21"
"LOLEJE","21"
"KANTIMBANYA","21"
"KAPALALIZA","21"
"FELLO","21"
"MUDE","21"
"KANYOLA","21"
"KASALABANDE","21"
"ZONSEZI","21"
"CHEPUKA","21"
"CHIKALEMA","21"
"STONKEN","21"
"MADZIABANGO TRADING CENTRE","21"
"MWAMBULA","21"
"RUBEN","21"
"MISUPANI","21"
"TAMBALA","21"
"JOSAMU","21"
"CHONGO","21"
"KULUWEMBA","21"
"KULOYA","21"
"MPINGO II","21"
"KUNTELERA","21"
"KANTUKULE","21"
"DISI LUNDU","21"
"BIBA","21"
"CHEMUSA","21"
"LESTEN","21"
"KALITSIRO","21"
"MUUZANA","21"
"CHILUNDUKA","21"
"CHITEKWE","21"
"NSELEMA","21"
"NZERU","21"
"JALIWA","21"
"NKOKA I","21"
"NKOKA II","21"
"NKHAZIKA","21"
"SAMILEKI","21"
"MAKADANI","21"
"CHADZUKA","21"
"CHINKHOMBO","21"
"CHIDYANGOLA","21"
"DANKENI","21"
"MPINGO I","21"
"NANZE","21"
"DWALE","21"
"KHUDU","21"
"CHAMBA","21"
"SANGANIZA","21"
"KHUNJU","21"
" SOMBA I","21"
"CHAWANJE","21"
"NSITO","21"
"KAZEMBE","21"
"MAKANYANA","21"
"NJOLOMA","21"
"PAMPALA","21"
"MAGAGA","21"
"THOMPELERA","21"
"MPEMBA TRADING CENTRE","21"
"MWANGATA","21"
"KAMBALAME","21"
"KUMWAMBE","21"
"MWENGO","21"
"NJOWE","21"
"NDILE","21"
"DAVIDE","21"
"JOHN TUNG'ANDE","21"
"CHUNGA","21"
"CHADZUNDA TRADING CENTRE","21"
"JANA","21"
"SUKALI","21"
"MWAMADI","21"
"CHIKOJA","21"
"MBANDE","21"
"MALONGA I","21"
"ULONGWE","21"
"PASONJE","21"
"CHIKOWA","21"
"CHIMBONA II","21"
"CHIWEWE","21"
"MBOMA","21"
"KALOLO","21"
"MALANGA","21"
"SIMIYONI MTAMBO","21"
"BOTA","21"
"KAJIYA","21"
"MANES MANGOMBO","21"
"SIKOTI","21"
"MWEMBELE","21"
"MASAMBA","21"
"LUKA","21"
"KAKODWA","21"
"MBOOLA","21"
"SOLOMONI","21"
"NTETHE","21"
"SAILESI","21"
"MALEKANO","21"
"KUMBENDERA","21"
"WAILESI","21"
"CHASEMPHANA","21"
"NAMBAJA","21"
"MBWANA","21"
"SAMKWECHE","21"
"SUWEJE","21"
"KUMBOKOLA","21"
"LING'AWA","27"
"MBENDERANA","27"
"CHIKWAWA DISTRICT HOSPITAL","27"
"FATHER'S HOUSE","27"
"DISTRICT COUNCIL LINES","27"
"D C'S LINES","27"
"PRESS CANE SENIOR STAFF","27"
"RDP OFFICE & HOUSES","27"
"MZIMU WOYERA SEMINARY","27"
"CHIKWAWA PRIMARY","27"
"ST MICHAELS C.D.S.S","27"
"ISLAMIC CENTRE","27"
"CHIKWAWA SEC SCHOOL","27"
"MITOLE PRIMARY","27"
"CHIKWAWA TRADING CENTRE","27"
"DYERATU","27"
"CHIKWAWA PRISON","27"
"LENGWE NATIONAL PARK","27"
"MAJETE GAME RESERVE - CHIKWAWA","27"
"KONZELE","27"
"NTOPOLA","27"
"JANUARY","27"
"JANGE","27"
"BISENTI","27"
"JAILOSI","27"
"KULIMA","27"
"DINALA","27"
"LAMBIKI","27"
"MOFATI","27"
"MASACHE","27"
"AMONI","27"
"MLOOKA I","27"
"MPASO","27"
"JANI","27"
"MLENGA","27"
"SIMONI","27"
"GAUYU","27"
"SIITAFA","27"
"KAPUTENI","27"
"KHISIMISI","27"
"MCHENGA","27"
"CHOKWE","27"
"LUMBE","27"
"BATHYOLO","27"
"LOLE","27"
"BITONI","27"
"TCHAPU","27"
"MLOOKA II","27"
"KANDIERO","27"
"LOMBE II","27"
"NDANDIKA","27"
"MTUWA","27"
"CHIKUNI","27"
"THENESI","27"
"JOE","27"
"TCHALE","27"
"LAPOZO","27"
"GUNETA","27"
"MCHEKA","27"
"KAPITA","27"
"TCHANJAYANI","27"
"THENDO","27"
"NTCHONJO","27"
"SIBALEKWAO","27"
"LADINA","27"
"KOTONI","27"
"SIMENTI","27"
"ANDREW","27"
"NTAPANDUWA","27"
"MPHATSO","27"
"KAPENGA","27"
"PAULOSI","27"
"MWADZAMANGA","27"
"ANTHUACHINO II","27"
"KADAKOLA","27"
"MADALITSO","27"
"KANCHEWERE","27"
"NKOMYAOLOPA","27"
"TIZOLA I","27"
"TIZOLA II","27"
"SINAMUNDA","27"
"NG'OMBE","27"
"THAYO","27"
"BRIGHTON","27"
"MPHAZAMPHOTE","27"
"BWAKOMA","27"
"MWANDICHIWA","27"
"JUGA","27"
"THAMUSENI","27"
"KHULEYA","27"
"KHEMBO","27"
"PHINDA","27"
"JEMUSI","27"
"BELETHE","27"
"NDAPANGA","27"
"FULEDI","27"
"BULEKI","27"
"NYAKABOBO","27"
"ZYEDI","27"
"PHINIFOLO","27"
"ZUWANEDI","27"
"MPOVU","27"
"LABU","27"
"MULUNGUNZENDE","27"
"KEYALA","27"
"THUDZU","27"
"BILIATI","27"
"KANAVENTI","27"
"VEGA","27"
"CHABVI","27"
"WILISON","27"
"DANIWA","27"
"MOSES","27"
"BLACK","27"
"MAFUNGA","27"
"MOTO","27"
"SINGANI","27"
"UBALE","27"
"JAKISONI","27"
"JEKE","27"
"MPAKASA","27"
"OFESI","27"
"GOVATI","27"
"GILEMU","27"
"MTAYAMANJA II","27"
"SAVIELI","27"
"SEMBA","27"
"NYAMITHAMBO","27"
"FOMBE","27"
"ALIFINALI","27"
"ALINDIAMAO","27"
"KABU","27"
"NAMKUMBA II","27"
"JASITONI","27"
"MAKHAZA","27"
"NYADAUFE","27"
"ALUFISHA","27"
"TETHA","27"
"PULUMELO","27"
"MWANDIPATSA","27"
"KAMBA","27"
"GETINALA","27"
"THAUZENI I","27"
"THAUZENI II","27"
"BILISIMU","27"
"MAGANIZO","27"
"MAILOSI","27"
"MOSESI","27"
"SULIYALI","27"
"NANSETA","27"
"BUBA","27"
"NYAKAVUNDU","27"
"WILE","27"
"KAPADO","27"
"SHEKI","27"
"THAUZENI","27"
"SIMBICHIDEU I","27"
"SIMBICHIDEU II","27"
"BRAITON","27"
"GOLIATI","27"
"PHAZAPHOTE","27"
"CHILUZI","27"
"MBESA","27"
"CHILIMBIRI","27"
"LUMENDA","27"
"STOCK","27"
"KABOTOLO","27"
"YONASI","27"
"NYAMPEMBA","27"
"ZALERA","27"
"KAMPOMO","27"
"CHAFUDZIRA","27"
"KOLASI","27"
"TSAMZAYA","27"
"FINIASI","27"
"STANLY","27"
"MFERA","27"
"NDAKWERA","27"
"EDWARD","27"
"CHAPASUKA","27"
"JENETI","27"
"CHITSUMBA","27"
"MVULA","27"
"MLANGENI","27"
"WITNESS","27"
"DILONI","27"
"MOVATI","27"
"CHIMPENI","27"
"DELIFA","27"
"LUSIYASI","27"
"CHAVINALA","27"
"MANDAUKA","27"
"SOLOMONI","27"
"CHIMBIDZI","27"
"CHIPEPELENGO","27"
"DZKOLATHA","27"
"CHAUWA","27"
"MPHUKA","27"
"SUWENI","27"
"MBUZI","27"
"CHIKOPA","27"
"MPASU","27"
"SINOYA","27"
"LING'AWA","27"
"MAKINA","27"
"ADZIWAWO","27"
"ODILO","27"
"KAMPANI","27"
"MANTCHANGANI","27"
"RAPHAEL","27"
"MILLION","27"
"WITIMANI I","27"
"WITIMANI II","27"
"MKANYOZA","27"
"STIVIN","27"
"FUNSANI","27"
"MANDRADE II","27"
"SOPHINA","27"
"JASSI","27"
"MANUELO","27"
"CHIDAWE","27"
"JULIASI","27"
"CHALERA I","27"
"CHALERA II","27"
"DAITONI","27"
"GIVINALI","27"
"KAMBALAME","27"
"SIYAMPHANJE","27"
"KHRISTINA","27"
"CHAIMA","27"
"CHOKANI","27"
"BINDA","27"
"CHACHOKA","27"
"SENGELEDO","27"
"CHAWATAMA","27"
"KODO","27"
"MELO","27"
"MKUMBADAWE","27"
"DAVITE","27"
"RODAVIKO","27"
"GAME","27"
"NAMITANZI","27"
"CHAGAKA","27"
"JAILOSI","27"
"CHANZUNZIKA","27"
"MASHAWENI","27"
"MIKAYELI","27"
"GWELO","27"
"CHAMELA","27"
"MANKHOKWE","27"
"FALANDO","27"
"TOMASI","27"
"YANASIYO","27"
"KELEMESI","27"
"KABENDE","27"
"DAILESI","27"
"MCHENGA","27"
"MAFUKENI","27"
"MULONGADZOMBO","27"
"MASAMBA","27"
"MODE","27"
"MASAZA","27"
"FAMBAUONE","27"
"MAKHIWA","27"
"LAZALO","27"
"KONTHO","27"
"BATUMEYO","27"
"CHAIMANJI","27"
"MASAZA II","27"
"CHAKANUKA","27"
"SINGANO","27"
"MPUNGATETE","27"
"KAPENI","27"
"FEDGESON","27"
"MANDIMU","27"
"RODRECK I","27"
"MAMUMMODZI","27"
"BONJESI","27"
"THIMU","27"
"NYATHETHEMEZA","27"
"DZIMPHANYU","27"
"MDAGONELA","27"
"NYANGU","27"
"TSONG'OTHO","27"
"CHAZUKA","27"
"JOHN","27"
"SCOTCH","27"
"PATRICK","27"
"BELITA","27"
"HOLESI","27"
"NASITAZIYA","27"
"THIMBA","27"
"ZYUDA I","27"
"SIMBI","27"
"DAIMONI","27"
"MAKIYI","27"
"CHILANDIRE","27"
"FIADO","27"
"KANDIYIKENI","27"
"DONASI","27"
"FALAO","27"
"CHATCHOLA","27"
"HALLY","27"
"DIVASONI","27"
"KAMPIRA","27"
"SILAYI","27"
"SIALI","27"
"MKWAIRA","27"
"VALISU","27"
"CHALEKA","27"
"GUTA","27"
"GAGATAMBO","27"
"MISONGWE","27"
"ALIDA","27"
"GUBUDU","27"
"CHINYUNDO","27"
"CHISUZI","27"
"JECKY","27"
"NDAKWERA II","27"
"KAWINDULA","27"
"LUNDU I","27"
"KALIMANJERA","27"
"CHAGOMA","27"
"ZAKALIYA","27"
"CHAKUMANIKA","27"
"GOLASI","27"
"MAFANSIKA","27"
"LUNDU II","27"
"ZEFA","27"
"THOM","27"
"NYANGU","27"
"KANDIWO","27"
"JULY","27"
"NTHEPHEYA","27"
"CHIKWEU I","27"
"CHIKWEU II","27"
"JONASI","27"
"CHATAMBALALA","27"
"GETINALA","27"
"PIASON","27"
"MAKUYA","27"
"CHIPHALE","27"
"CHIGWERENJE","27"
"MDYAMIDZU","27"
"MAJETO","27"
"MTHAMANGIRA","27"
"MOMBA","27"
"MPHATHIKA","27"
"MPHAPA I","27"
"MPHAPA II","27"
"ADISI","27"
"KATIVA","27"
"YEREMANI","27"
"AKOMANDIWO","27"
"MCHOWA","27"
"GOODWELL","27"
"AKOMA","27"
"AMONI","27"
"GALONGA","27"
"KALINJALA","27"
"JANA","27"
"CHIPANDALE","27"
"CHAPENDA","27"
"CHANDIRE","27"
"MCHINGULA I","27"
"MCHINGULA II","27"
"PALATA","27"
"THAMSON","27"
"AEMA","27"
"CHIGWATA I","27"
"CHIGWA II","27"
"DOMINIKO","27"
"DAMISHONI","27"
"MKANGENI","27"
"BALATINYU","27"
"MPONGONYOLA","27"
"CHIGWATA III","27"
"NKADANA I","27"
"NKADANA II","27"
"NSINDE","27"
"STABASTIANO","27"
"CHASWEKA","27"
"MAKINA","27"
"MIKAELI","27"
"MWAKONDWA","27"
"KATANDIKA","27"
"KUMBUKANI","27"
"KUBALALIKA I","27"
"KUBALALIKA II","27"
"JASS CHINDOKO I","27"
"JASS CHAPHATA","27"
"MBASOLA","27"
"MAGADZO","27"
"MKHAYA","27"
"TSAMBA","27"
"ZYUWAO","27"
"DANI","27"
"MPEUSA","27"
"KADAUMA","27"
"CHINDOKO II","27"
"NAVENTA","27"
"NJIRATA","27"
"PASINGESI","27"
"LAPUKENI","27"
"CHAKANUKA","27"
"CHAUMA","27"
"MOLIVI","27"
"BETHE","27"
"LOPATI","27"
"CHAWENGA","27"
"CHABWERA","27"
"KALULUMA","27"
"TSONGORA","27"
"KHULEYA","27"
"MTONTHOLA I","27"
"MTONTHOLA II","27"
"ALISONI","27"
"MACHILIKAO","27"
"VEREMAU","27"
"NOTA I","27"
"NOTA II","27"
"FELESIYA","27"
"WATCH","27"
"FABU","27"
"SOLOMON","27"
"KULUKUMIDZA","27"
"KUWANI","27"
"GORA I","27"
"MADEU","27"
"KAMULIWO GORA","27"
"CHITHAMBO","27"
"CHILAYA","27"
"ALI FINALI","27"
"CHATALA","27"
"MVULA","27"
"KACHIKALANGO","27"
"TIMOZO","27"
"KACHIZA","27"
"KHEMBO","27"
"MVALA I","27"
"MVALA II","27"
"MSIYAWADYA","27"
"MENDULO","27"
"NDELEMANI","27"
"TUMEYO","27"
"GORA II","27"
"MSIYAMBUTO","27"
"SAMSON","27"
"TIMOTHY","27"
"ZYUWAKI","27"
"LAPOSHITA","27"
"KACHASU","27"
"BROWN SABORA","27"
"MATCHAYA SIMBI","27"
"FELLO II","27"
"TEGWE","27"
"BALISENI","27"
"LUNGISANI","27"
"CHAORA","27"
"KANTEFA","27"
"GOCHE","27"
"IMFANJAWO","27"
"FAGESI","27"
"MEYA I","27"
"MEYA II","27"
"MPHEPO","27"
"LANGISONI","27"
"LASTON","27"
"CHAKHALA","27"
"SABUNETI","27"
"CHIKUNI","27"
"ZUZE","27"
"MBALANYAMA","27"
"PANGANANI","27"
"JIMMU","27"
"BELESONI","27"
"MADZUMA","27"
"KUFAKWINA","27"
"JAMU","27"
"NYISEYI","27"
"ZAMPOLO","27"
"BWAMWALA","27"
"BWADZA","27"
"MWASEKA","27"
"KULINJI","27"
"KILINA","27"
"LETALA","27"
"SANGA","27"
"YESANI","27"
"FALIETI","27"
"MWANJIWA","27"
"KALIATI","27"
"JORDAN","27"
"M'MANJAMKHOSA","27"
"MATELENA","27"
"MAKIYI","27"
"MWEDZEKA","27"
"WILLEY","27"
"AFUGETI","27"
"CHAKA","27"
"CHIMCHEKA","27"
"FODYA","27"
"KALUTI","27"
"TIZOLA","27"
"SIYANIMBUTO","27"
"SILIRA","27"
"KANING'A","27"
"CHAPHATA","27"
"KAMPIONI","27"
"KUNTOLA","27"
"NANSAMBI","27"
"DAVIDE","27"
"NASTOM SABORA","27"
"TAZERANKHANI","27"
"KASAPAIRA I","27"
"KASAPAIRA II","27"
"KHAKI","27"
"WIZALAMU","27"
"BONONGWE","27"
"CHIMBUYA","27"
"CHATHYOKA","27"
"MASAMBA","27"
"POMPI","27"
"SADO","27"
"ZYOYA","27"
"MTIBO","27"
"KANDUKU","27"
"ASAMWA","27"
"FAITI","27"
"MAGRETI","27"
"MTENGA","27"
"MTUNDUMURA","27"
"CHIDZIWA","27"
"MKUNDIKA","27"
"KAWILIZA","27"
"TIDALE","27"
"BOASI","27"
"MBWEZENI","27"
"GANDE","27"
"MVALA","27"
"STEVIN","27"
"DZIMPHONJE","27"
"SILLAR","27"
"DAULO","27"
"NSOMBA","27"
"NKHUTCHE","27"
"KACHIBADE","27"
"KUNYONDO","27"
"BESINESI","27"
"CHAMTHOBWA","27"
"CHATHIMA","27"
"CHAPASUKA","27"
"MASAZA","27"
"KALUMBA","27"
"TADEYO","27"
"CHILINJALA","27"
"CHIKULA","27"
"MWANDIDA","27"
"KACHINGWE","27"
"JOSEPHY","27"
"MZUKIRA","27"
"USALU","27"
"DZIMBA","27"
"DICKSON","27"
"MDZIWENJI","27"
"KALILOMBE","27"
"KANYEMBA","27"
"TIFERA","27"
"LAENI","27"
"CHATAZA","27"
"MASAVULA","27"
"KUSAYA","27"
"SELAMANI","27"
"CHIKAPA","27"
"CHITANI","27"
"CHIMPAMBANA","27"
"FARANANDO","27"
"MINJALE","27"
"MALEMBO","27"
"BAERA","27"
"CHOKHA","27"
"FUNGULANI","27"
"GATA","27"
"GASHITALI","27"
"MAGAISA","27"
"KUNYONDO II","27"
"LENA","27"
"LAMI","27"
"CHASWEKA I","27"
"GILIVALA","27"
"DZIKO","27"
"FIERA","27"
"MWAOZA","27"
"JOHN","27"
"MWANYALA","27"
"NANDIYALE","27"
"LODAVIKO","27"
"ZIBALA","27"
"CHIWAYA","27"
"CHASWEKS II","27"
"LIMITEDI","27"
"GAGA","27"
"DENI","27"
"KANZIMBI","27"
"NKHALAMBA","27"
"MGOTO","27"
"CHABWEDZEKA","27"
"MPEMBELERA","27"
"MBALEKANA","27"
"CHAMTSAMIRA","27"
"DANIEL","27"
"DOLESI","27"
"MILESI","27"
"GRANT","27"
"MANYOWA","27"
"MWALANGAINE","27"
"KUBALAMKWAO","27"
"KAMIZA","27"
"CHIMTALI","27"
"GWADA","27"
"GLASTENI","27"
"MLAMBALA","27"
"TIKHALANAOBE","27"
"TONKHWE","27"
"FULANDE","27"
"TONKHWE II","27"
"JEMMU","27"
"NYABUYACHE","27"
"ALUFERI","27"
"ANYADA","27"
"BENATI","27"
"CHIBALAKA","27"
"THOMASI","27"
"ALIAWIRI","27"
"BODZA","27"
"BWASOLOKA","27"
"ABALA ATANI","27"
"MOFFAT","27"
"MWANYIMBI","27"
"NGOTI","27"
"CHIKUNGU","27"
"CHIKUSE","27"
"MUYAMBUTSA I","27"
"CHAMPSYINAJA ","27"
"TCHALE","27"
"PAIVA","27"
"RITCHARD","27"
"MBUZI","27"
"CHIVIRI","27"
"CHALIMBA","27"
"MUVA","27"
"SMOKE","27"
"MUYAMBUTSA II","27"
"FULEZARA","27"
"JAMES","27"
"NANDILODZE","27"
"NSONA I","27"
"NSONA II","27"
"ALUFISHA","27"
"BELLOE","27"
"KHONJE","27"
"JASS","27"
"SHYDRECK","27"
"KALU","27"
"MTOPA","27"
"KUTHEMEDWA","27"
"MWANDO","27"
"CHAZIYA","27"
"MISOMALI I","27"
"MDZACHI","27"
"MTAYAMANJA","27"
"CHATENGA","27"
"MISOMALI II","27"
"NGIRAZI","27"
"NOVU","27"
"BVYAKULIMA","27"
"CHAPONDAMINGA","27"
"FARANSIKU","27"
"KACHIKIRA","27"
"CHAMBO","27"
"CHIMBWEMBA","27"
"CHIZUZE","27"
"MAMLO","27"
"PALINJI","27"
"KALONGA","27"
"AMOSI","27"
"HANA","27"
"STEPHENO","27"
"KAKHANA","27"
"KHUSA","27"
"JOFFI","27"
"LANKHULANI","27"
"TSIKU I","27"
"TSIKU II","27"
"EPIFANO","27"
"AKUNTCHEU","27"
"BEULA","27"
"ALIMOSO","27"
"FELLOE I","27"
"FELLOE II","27"
"HARMITON","27"
"THEKA I","27"
"THEKA II","27"
"JOJO ","27"
"HALISONI","27"
"KALIMA","27"
"TSIKU","27"
"SEKELANI","27"
"TOMBONDERA I","27"
"DAUSI","27"
"TOMBONDERA II","27"
"KASHONI","27"
"CHANGADEYA","27"
"MINDANTI","27"
"MANJOLO","27"
"MSALIVA I","27"
"MSALIVA II","27"
"TALAVI","27"
"AGNESS","27"
"BANKAMU","27"
"NDEULE","27"
"CHIPOLOPOLO","27"
"MOYO","27"
"JONAMU","27"
"PAPHOTE","27"
"LUKUSANI","27"
"EBELE","27"
"KAKOWA","27"
"CHAMBAKATA","27"
"NALUWATI","27"
"DINALESI","27"
"AFONSO","27"
"KATEMENI","27"
"SHADRECK","27"
"PETRO","27"
"DONASI","27"
"CHINANAZI","27"
"CHILUMPHA I","27"
"MANKHONDE","27"
"MTASA","27"
"KAMPIAU","27"
"KANYERERE","27"
"CHILUMPHA II","27"
"ABWINO","27"
"KAMBALAME","27"
"STONKENI","27"
"LYDON","27"
"CHAMERA","27"
"TIIMBENAO I","27"
"CHIMPHEPO","27"
"CHAMKHONDE","27"
"NHONGONO","27"
"TIIMBENAO II","27"
"MOSES","27"
"BWINOLOMWE","27"
"KHAUNI","27"
"NASONI","27"
"AFERAZAENI","27"
"KALAPIRO","27"
"DIVASONI","27"
"ELLENI","27"
"SINGILETI","27"
"OSBORN","27"
"ALESA","27"
"MALIYENI","27"
"LACKSONI I","27"
"LACKSONI II","27"
"LAISI","27"
"BOASI I","27"
"BOASI II","27"
"MLALIKI I","27"
"MLALIKI II","27"
"DOLOSANI","27"
"ESTERE","27"
"SIMONZI","27"
"BATUMEYO","27"
"MKOSA","27"
"MBUZAMANDA","27"
"KULAPA","27"
"WYET","27"
"AMVAALIPO","27"
"CHIKAONEKA","27"
"TMVAM'MAWA","27"
"CHITUNGWANI","27"
"SEZU","27"
"CHAMVEKA","27"
"MTSEKA I","27"
